Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.27644172,-0.38044858,-0.4212176,-0.46379545
-0.7144427,-0.58371395,0.053078443,-0.12080694
0.6172101,0.60913485,-0.71669877,-1.0904652
0.27415785,-0.05592326,-0.7447275,-0.76064354
0.014520539,0.2901888,0.14612803,-0.6314594
-2.0,-1.2201507,-0.32790214,-0.05115051
0.60314435,0.2336512,-1.6382722,-1.3534838
-0.97469413,-0.9654567,-1.2441251,-0.7069518
-0.08618615,-0.038728006,-0.27572414,-0.39276868
-1.0457575,-0.49929804,0.5078559,0.091799386
-0.30980393,0.047193967,-1.2218487,-1.0406996
-0.15739076,-0.29670677,0.016197354,0.042832427
-0.17392519,-0.53154624,-1.9586073,-1.2705994
-1.30103,-1.4406995,0.10720997,-0.06503745
0.23044892,-0.89313674,-0.08092191,-1.35893
-2.0,-0.9849246,0.40312052,0.13370308
-0.537602,-0.7005185,0.4116197,0.07957094
-0.4710833,-0.28911176,-0.29073003,-0.28610674
-0.24412514,-0.2744617,-2.0,-1.3922638
0.12385164,-0.20420101,-0.107905395,0.037094384
-0.30103,-0.47368592,-0.35654733,-0.53778857
-0.82102305,-0.82842684,-1.8239087,-0.98947144
-0.23657201,-0.3688562,-0.35654733,-0.4260915
-0.07675598,0.036009915,-0.15242735,-0.08831988
-0.82390875,-0.76637906,0.2787536,0.31234345
-1.0457575,-0.9420635,0.43136376,0.17467207
-0.20065945,-0.18666087,-0.04095861,-0.004743926
-1.0,-0.9151675,-0.79588,-1.0266374
-0.35654733,-0.102002196,0.42488164,-0.27098384
0.14612803,-0.08104494,0.14612803,-0.14911664
-1.154902,-0.66886395,0.79726756,-0.21910846
-0.4685211,0.397485,0.65030754,-0.87101305
-1.30103,-1.6129388,-0.43179828,-0.12294991
-0.9788107,-0.8915563,0.4065402,0.2593149
0.026369812,-0.21988003,0.004321374,-0.033076134
-0.1210954,-0.2181584,-0.037788562,-0.0074828044
0.161368,-0.29743782,-1.769551,-1.54357
-0.5316527,-0.7375402,-1.853872,-1.3651388
-1.69897,-0.7631394,-1.0,-0.6271618
-0.22184876,-0.53137225,0.22271647,-0.014395431
-0.36653155,-0.33949178,-0.026872147,-0.079749286
0.033021446,-0.42744708,-0.01976931,-0.11066651
