Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.24412514,-0.2993209,-2.0,-1.4718083
0.12385164,-0.11342553,-0.107905395,-0.074957855
-0.30103,-0.20505056,-0.35654733,-0.59958076
-0.82102305,-0.6247238,-1.8239087,-1.2997696
-0.23657201,-0.40509644,-0.35654733,-0.28839076
-0.07675598,-0.0013385303,-0.15242735,-0.08015099
-0.82390875,-0.8117328,0.2787536,0.2647205
-1.0457575,-1.0899233,0.43136376,0.45001012
-0.20065945,-0.15915066,-0.04095861,-0.019075818
-1.0,-1.0239925,-0.79588,-0.68302834
-0.35654733,-0.30055967,0.42488164,0.053618245
0.14612803,0.052878216,0.14612803,0.03132596
-1.154902,-1.3547145,0.79726756,0.6694313
-0.4685211,-0.41029516,0.65030754,0.37897113
-1.30103,-1.7607753,-0.43179828,-0.3751864
-0.9788107,-0.902661,0.4065402,0.51840067
0.026369812,-0.32051763,0.004321374,-0.15361619
-0.1210954,-0.13710546,-0.037788562,-0.08988949
0.161368,0.23485115,-1.769551,-1.90371
-0.5316527,-0.45916125,-1.853872,-1.6445827
-1.69897,-1.2822833,-1.0,-1.1470453
-0.22184876,-0.5401064,0.22271647,0.19682968
-0.36653155,-0.22427699,-0.026872147,-0.1607267
0.033021446,-0.21379489,-0.01976931,0.123199396
